Region,Product_ID,Sales_Amount,Quantity_Sold,Unit_Price,Discount,Profit_Margin,Sales_Date,Sales_Channel,Customer_Segment
South,P5723,660.64,14,14.64,0.24,0.22,2039-06-03,Online,Retail
South,P9894,853.27,23,86.46,0.29,0.11,2039-06-04,Online,Small Business
Central,P5484,725.05,37,91.17,0.15,0.21,2039-06-05,Wholesale,Corporate
Central,P7445,346.02,72,43.96,0.29,0.49,2039-06-06,Online,Corporate
West,P2617,217.81,15,85.59,0.06,0.37,2039-06-07,Offline,Corporate
South,P9764,870.29,58,61.07,0.02,0.13,2039-06-08,Online,Small Business
Central,P6209,351.9,44,92.37,0.16,0.24,2039-06-09,Offline,Small Business
Central,P7732,715.71,18,30.93,0.04,0.11,2039-06-10,Offline,Small Business
North,P4235,915.15,12,43.78,0.11,0.5,2039-06-11,Online,Corporate
West,P6976,888.14,44,77.39,0.1,0.49,2039-06-12,Wholesale,Retail
North,P2362,412.78,88,66.26,0.12,0.5,2039-06-13,Offline,Small Business
East,P7322,648.81,15,99.99,0.03,0.08,2039-06-14,Wholesale,Corporate
North,P1366,634.49,46,45.84,0.16,0.29,2039-06-15,Online,Retail
West,P8727,417.91,81,49.81,0.04,0.13,2039-06-16,Online,Corporate
South,P2447,766.96,45,23.85,0.05,0.42,2039-06-17,Online,Corporate
East,P5099,439.76,40,70.9,0.1,0.18,2039-06-18,Online,Corporate
West,P2990,492.67,92,74.32,0.03,0.16,2039-06-19,Wholesale,Small Business
South,P1449,220.82,23,91.31,0.01,0.07,2039-06-20,Online,Small Business
North,P2233,105.97,52,75.06,0.28,0.45,2039-06-21,Wholesale,Corporate
West,P8216,167.74,84,65.18,0.2,0.39,2039-06-22,Offline,Retail
North,P8791,676.46,99,12.69,0.26,0.36,2039-06-23,Online,Small Business
East,P8506,494.66,17,50.91,0.25,0.38,2039-06-24,Wholesale,Small Business
North,P2262,913.41,88,8.34,0.22,0.18,2039-06-25,Offline,Corporate
West,P3781,395.11,62,76.78,0.14,0.29,2039-06-26,Offline,Retail
North,P4223,58.41,79,80.63,0.25,0.48,2039-06-27,Online,Retail
South,P5657,354.25,50,15.74,0.04,0.21,2039-06-28,Online,Small Business
South,P4002,232.82,5,38.02,0.23,0.44,2039-06-29,Wholesale,Corporate
North,P2140,88.16,60,48.45,0.25,0.34,2039-06-30,Offline,Corporate
Central,P1808,819.82,69,16.87,0.22,0.12,2039-07-01,Offline,Corporate
West,P2072,499.39,18,27.64,0.12,0.06,2039-07-02,Offline,Retail
North,P1170,50.05,98,79.22,0.07,0.08,2039-07-03,Wholesale,Retail
Central,P5047,67.78,64,8.01,0.22,0.07,2039-07-04,Wholesale,Small Business
West,P5831,988.34,71,59.59,0.02,0.24,2039-07-05,Offline,Small Business
South,P6627,554.35,91,29.28,0.21,0.14,2039-07-06,Offline,Corporate
East,P9119,405.85,65,10.28,0.06,0.38,2039-07-07,Online,Retail
Central,P2948,673.88,94,59.87,0.08,0.14,2039-07-08,Wholesale,Small Business
North,P6334,73.61,8,9.45,0.14,0.15,2039-07-09,Wholesale,Retail
West,P4690,574.59,10,88.34,0.17,0.12,2039-07-10,Wholesale,Retail
East,P2212,122.4,19,87.45,0.06,0.17,2039-07-11,Online,Corporate
Central,P8994,104.6,41,33.7,0.13,0.28,2039-07-12,Offline,Small Business
North,P6112,717.27,77,90.28,0.2,0.11,2039-07-13,Wholesale,Small Business
South,P4263,73.55,43,12.58,0.28,0.21,2039-07-14,Offline,Corporate
North,P6341,223.54,48,8.03,0.06,0.27,2039-07-15,Wholesale,Retail
East,P6170,949.74,98,98.4,0.12,0.47,2039-07-16,Offline,Small Business
West,P9153,169.57,34,64.71,0.26,0.13,2039-07-17,Offline,Small Business
East,P2793,356.75,57,87.0,0.21,0.11,2039-07-18,Offline,Retail
South,P5926,805.61,70,17.4,0.17,0.22,2039-07-19,Wholesale,Small Business
South,P2053,576.92,57,99.02,0.1,0.38,2039-07-20,Wholesale,Retail
Central,P4768,423.89,3,37.79,0.17,0.13,2039-07-21,Wholesale,Small Business
West,P1483,77.58,47,11.79,0.09,0.34,2039-07-22,Offline,Small Business
Central,P9809,718.84,74,58.25,0.09,0.15,2039-07-23,Wholesale,Retail
East,P6020,330.97,98,80.22,0.29,0.37,2039-07-24,Wholesale,Small Business
Central,P3001,306.31,11,36.43,0.27,0.18,2039-07-25,Online,Small Business
West,P1079,275.41,39,76.1,0.08,0.43,2039-07-26,Online,Small Business
Central,P9575,926.55,55,84.36,0.27,0.18,2039-07-27,Online,Small Business
West,P3594,906.79,63,45.21,0.12,0.08,2039-07-28,Wholesale,Retail
West,P1283,143.42,67,44.5,0.14,0.36,2039-07-29,Online,Corporate
South,P7506,610.07,71,60.84,0.04,0.4,2039-07-30,Offline,Small Business
East,P1839,419.39,83,84.62,0.19,0.12,2039-07-31,Wholesale,Corporate
East,P9366,141.95,90,27.16,0.3,0.21,2039-08-01,Offline,Corporate
South,P9488,648.72,53,18.58,0.09,0.15,2039-08-02,Online,Retail
Central,P8546,602.66,56,79.79,0.19,0.3,2039-08-03,Offline,Corporate
Central,P4890,319.98,25,91.61,0.22,0.32,2039-08-04,Offline,Retail
North,P1367,682.85,18,8.83,0.22,0.44,2039-08-05,Online,Corporate
East,P8896,369.87,43,62.75,0.23,0.33,2039-08-06,Offline,Corporate
South,P8738,113.14,77,23.12,0.29,0.2,2039-08-07,Online,Corporate
North,P1875,118.08,61,55.14,0.06,0.32,2039-08-08,Wholesale,Corporate
North,P3715,124.57,17,71.96,0.01,0.36,2039-08-09,Offline,Retail
West,P3034,745.67,89,29.44,0.15,0.28,2039-08-10,Wholesale,Retail
East,P7506,183.56,78,94.78,0.09,0.05,2039-08-11,Wholesale,Retail
Central,P3355,58.05,5,10.68,0.12,0.47,2039-08-12,Wholesale,Corporate
West,P8060,796.51,40,41.93,0.12,0.07,2039-08-13,Wholesale,Corporate
Central,P8320,573.35,51,23.89,0.23,0.36,2039-08-14,Wholesale,Retail
Central,P9792,642.4,71,70.94,0.23,0.44,2039-08-15,Wholesale,Corporate
North,P5476,244.78,79,65.64,0.12,0.13,2039-08-16,Offline,Small Business
North,P2956,333.55,18,33.6,0.16,0.45,2039-08-17,Online,Corporate
West,P3416,488.91,26,47.73,0.14,0.34,2039-08-18,Online,Small Business
West,P4003,948.79,93,50.15,0.26,0.09,2039-08-19,Offline,Retail
South,P5995,987.96,13,46.93,0.11,0.1,2039-08-20,Wholesale,Retail
South,P8231,579.34,56,11.48,0.17,0.18,2039-08-21,Wholesale,Corporate
Central,P8767,761.84,13,12.2,0.14,0.24,2039-08-22,Offline,Corporate
East,P4651,450.62,18,9.18,0.29,0.11,2039-08-23,Wholesale,Retail
West,P7600,640.68,41,12.2,0.04,0.26,2039-08-24,Online,Corporate
South,P5605,503.24,75,68.67,0.16,0.42,2039-08-25,Wholesale,Corporate
East,P3768,967.46,58,42.89,0.07,0.46,2039-08-26,Offline,Corporate
Central,P7469,520.47,57,57.42,0.2,0.26,2039-08-27,Wholesale,Corporate
West,P2834,624.71,41,90.12,0.16,0.41,2039-08-28,Wholesale,Corporate
South,P6306,849.5,10,12.65,0.09,0.47,2039-08-29,Online,Corporate
West,P3639,956.66,85,17.23,0.24,0.36,2039-08-30,Wholesale,Small Business
South,P8400,208.75,68,88.88,0.18,0.47,2039-08-31,Online,Corporate
Central,P9386,992.67,94,93.72,0.07,0.11,2039-09-01,Wholesale,Small Business
East,P7950,397.97,16,34.39,0.27,0.11,2039-09-02,Online,Small Business
East,P2134,269.96,74,12.37,0.07,0.17,2039-09-03,Offline,Corporate
North,P3651,349.64,57,63.19,0.2,0.49,2039-09-04,Online,Retail
South,P2615,816.98,64,59.35,0.22,0.08,2039-09-05,Wholesale,Retail
Central,P2156,949.93,91,61.09,0.24,0.08,2039-09-06,Offline,Retail
North,P1615,742.29,37,83.87,0.23,0.2,2039-09-07,Wholesale,Retail
West,P3711,246.36,37,49.37,0.13,0.36,2039-09-08,Online,Corporate
East,P7425,563.29,83,12.62,0.11,0.16,2039-09-09,Wholesale,Corporate
North,P4508,925.37,65,37.57,0.24,0.41,2039-09-10,Offline,Retail
Central,P6332,702.89,25,82.1,0.13,0.08,2039-09-11,Wholesale,Small Business
North,P5821,428.81,60,46.89,0.26,0.37,2039-09-12,Wholesale,Small Business
East,P2953,722.23,98,62.94,0.01,0.47,2039-09-13,Offline,Corporate
East,P9369,144.49,65,51.03,0.06,0.22,2039-09-14,Online,Small Business
North,P7866,176.37,77,36.47,0.14,0.3,2039-09-15,Online,Corporate
West,P9283,592.15,4,35.3,0.13,0.26,2039-09-16,Offline,Small Business
Central,P3245,676.82,92,79.31,0.21,0.3,2039-09-17,Online,Retail
East,P8819,579.66,70,56.1,0.28,0.14,2039-09-18,Offline,Retail
Central,P5391,695.15,69,80.81,0.0,0.32,2039-09-19,Wholesale,Small Business
North,P7116,899.5,70,16.74,0.02,0.17,2039-09-20,Online,Retail
East,P2049,852.59,10,80.02,0.05,0.08,2039-09-21,Wholesale,Corporate
South,P7374,433.23,20,25.61,0.02,0.22,2039-09-22,Offline,Retail
South,P5982,997.19,48,19.2,0.29,0.38,2039-09-23,Online,Retail
Central,P7613,224.72,89,84.73,0.16,0.05,2039-09-24,Offline,Retail
West,P4661,791.53,20,42.67,0.02,0.12,2039-09-25,Offline,Corporate
East,P9309,915.79,73,29.1,0.23,0.06,2039-09-26,Offline,Small Business
Central,P7080,975.89,75,24.46,0.11,0.19,2039-09-27,Online,Corporate
East,P4221,541.11,38,52.02,0.11,0.47,2039-09-28,Online,Corporate
West,P6581,84.51,78,52.36,0.26,0.18,2039-09-29,Online,Retail
East,P3782,318.51,17,92.65,0.22,0.13,2039-09-30,Wholesale,Retail
West,P4379,797.18,18,88.93,0.17,0.32,2039-10-01,Offline,Retail
South,P7737,240.65,53,43.94,0.3,0.18,2039-10-02,Online,Corporate
East,P1406,527.89,90,90.2,0.14,0.29,2039-10-03,Offline,Small Business
South,P5066,516.48,90,92.22,0.14,0.14,2039-10-04,Offline,Retail
North,P8290,844.86,16,9.99,0.08,0.22,2039-10-05,Wholesale,Retail
North,P1000,519.25,86,76.27,0.15,0.32,2039-10-06,Wholesale,Corporate
South,P8756,61.75,76,32.54,0.21,0.07,2039-10-07,Wholesale,Retail
South,P7165,980.02,71,53.26,0.1,0.18,2039-10-08,Wholesale,Corporate
East,P6952,116.24,57,84.58,0.13,0.07,2039-10-09,Wholesale,Retail
South,P4849,362.26,77,20.81,0.24,0.14,2039-10-10,Online,Retail
North,P5604,396.53,92,76.42,0.24,0.31,2039-10-11,Offline,Retail
East,P6911,359.94,82,56.66,0.02,0.39,2039-10-12,Wholesale,Retail
South,P3658,926.42,41,29.61,0.13,0.26,2039-10-13,Offline,Retail
West,P1025,289.34,12,96.78,0.22,0.49,2039-10-14,Online,Retail
Central,P6818,626.14,32,85.51,0.02,0.05,2039-10-15,Wholesale,Retail
West,P1018,887.0,23,23.4,0.27,0.19,2039-10-16,Online,Retail
West,P1954,78.89,33,37.07,0.21,0.47,2039-10-17,Online,Corporate
Central,P7287,480.08,78,38.55,0.06,0.29,2039-10-18,Wholesale,Retail
South,P9212,416.21,18,79.9,0.24,0.08,2039-10-19,Online,Small Business
Central,P1363,615.36,93,87.36,0.06,0.2,2039-10-20,Offline,Retail
North,P2525,652.55,15,64.47,0.21,0.44,2039-10-21,Online,Corporate
North,P7637,253.63,2,78.95,0.1,0.48,2039-10-22,Wholesale,Corporate
West,P5461,85.0,36,88.04,0.03,0.49,2039-10-23,Online,Small Business
Central,P9801,550.24,35,62.83,0.14,0.34,2039-10-24,Wholesale,Corporate
East,P9372,478.57,56,94.26,0.18,0.32,2039-10-25,Wholesale,Retail
West,P8896,715.72,30,89.62,0.1,0.34,2039-10-26,Offline,Small Business
South,P3578,739.91,89,21.21,0.1,0.48,2039-10-27,Wholesale,Small Business
East,P8364,941.85,29,43.86,0.22,0.26,2039-10-28,Offline,Retail
West,P6174,459.73,99,76.98,0.04,0.37,2039-10-29,Wholesale,Small Business
West,P6830,267.62,59,29.06,0.11,0.36,2039-10-30,Wholesale,Small Business
West,P5823,298.65,19,82.67,0.25,0.27,2039-10-31,Offline,Retail
West,P4176,283.59,82,14.46,0.13,0.17,2039-11-01,Online,Small Business
South,P9782,160.47,73,10.73,0.26,0.31,2039-11-02,Offline,Corporate
Central,P8927,536.02,23,89.01,0.26,0.11,2039-11-03,Online,Retail
North,P4360,199.61,71,12.4,0.08,0.33,2039-11-04,Offline,Small Business
East,P9880,300.76,45,82.64,0.19,0.09,2039-11-05,Online,Small Business
South,P4221,330.58,46,95.35,0.09,0.11,2039-11-06,Offline,Corporate
East,P2913,784.09,76,89.91,0.08,0.17,2039-11-07,Offline,Retail
West,P2882,991.74,63,5.02,0.17,0.17,2039-11-08,Offline,Retail
North,P6829,531.75,32,58.57,0.01,0.21,2039-11-09,Wholesale,Small Business
North,P9254,413.72,4,69.0,0.17,0.3,2039-11-10,Wholesale,Retail
Central,P7096,377.19,96,92.05,0.16,0.25,2039-11-11,Offline,Small Business
South,P1924,88.92,27,12.63,0.18,0.46,2039-11-12,Offline,Retail
North,P3536,222.24,83,51.73,0.23,0.49,2039-11-13,Online,Corporate
West,P4758,192.08,20,72.37,0.2,0.17,2039-11-14,Online,Retail
West,P6163,603.32,71,24.86,0.06,0.07,2039-11-15,Wholesale,Small Business
Central,P7196,314.05,71,46.95,0.2,0.24,2039-11-16,Wholesale,Small Business
West,P8071,897.3,59,89.53,0.18,0.16,2039-11-17,Offline,Retail
Central,P1195,884.84,73,27.61,0.05,0.29,2039-11-18,Offline,Corporate
North,P2651,665.85,19,93.26,0.1,0.34,2039-11-19,Wholesale,Retail
South,P3381,164.62,35,67.91,0.05,0.21,2039-11-20,Online,Small Business
North,P4234,413.69,4,46.69,0.1,0.19,2039-11-21,Offline,Corporate
West,P9478,794.5,4,83.3,0.19,0.22,2039-11-22,Wholesale,Small Business
East,P7599,69.44,2,29.83,0.18,0.38,2039-11-23,Online,Retail
East,P2309,174.57,99,33.09,0.02,0.26,2039-11-24,Wholesale,Retail
East,P6032,916.75,60,46.56,0.05,0.39,2039-11-25,Wholesale,Small Business
Central,P6166,600.77,50,5.64,0.13,0.39,2039-11-26,Offline,Corporate
East,P9659,80.79,6,9.06,0.02,0.46,2039-11-27,Online,Small Business
Central,P2515,270.52,24,55.63,0.23,0.49,2039-11-28,Offline,Small Business
East,P9031,308.5,2,7.74,0.1,0.46,2039-11-29,Online,Corporate
West,P8839,253.53,22,66.26,0.03,0.43,2039-11-30,Offline,Corporate
North,P8403,426.26,47,52.04,0.29,0.45,2039-12-01,Online,Retail
North,P6112,207.05,24,68.77,0.27,0.3,2039-12-02,Offline,Corporate
South,P4796,104.3,89,67.06,0.15,0.42,2039-12-03,Online,Corporate
Central,P2777,742.5,65,25.04,0.02,0.33,2039-12-04,Online,Retail
Central,P3178,993.12,53,6.18,0.03,0.42,2039-12-05,Wholesale,Retail
North,P8153,741.61,88,94.82,0.26,0.39,2039-12-06,Online,Small Business
West,P4983,305.84,64,93.61,0.09,0.34,2039-12-07,Wholesale,Corporate
West,P7008,499.92,13,98.46,0.11,0.31,2039-12-08,Wholesale,Retail
West,P9100,714.23,34,78.78,0.04,0.21,2039-12-09,Offline,Small Business
North,P8167,768.68,3,40.06,0.23,0.34,2039-12-10,Offline,Corporate
South,P5487,537.23,17,14.92,0.23,0.25,2039-12-11,Wholesale,Retail
East,P9231,179.63,10,14.03,0.04,0.44,2039-12-12,Wholesale,Corporate
North,P2434,930.24,1,42.52,0.23,0.45,2039-12-13,Offline,Retail
South,P3279,59.8,71,26.48,0.11,0.49,2039-12-14,Online,Retail
South,P6792,349.5,63,96.6,0.22,0.43,2039-12-15,Online,Small Business
South,P8146,309.12,75,52.41,0.2,0.18,2039-12-16,Online,Small Business
West,P5350,120.92,18,6.56,0.07,0.32,2039-12-17,Online,Corporate
West,P5304,554.25,91,44.87,0.26,0.42,2039-12-18,Wholesale,Retail
Central,P6347,96.48,45,39.59,0.1,0.09,2039-12-19,Online,Small Business
South,P6012,887.04,61,14.39,0.06,0.34,2039-12-20,Offline,Corporate
South,P3803,526.64,59,23.3,0.27,0.24,2039-12-21,Online,Small Business
West,P9760,634.75,94,7.19,0.1,0.4,2039-12-22,Wholesale,Corporate
Central,P3576,457.28,21,11.29,0.03,0.41,2039-12-23,Wholesale,Retail
South,P2932,228.57,38,8.14,0.22,0.37,2039-12-24,Wholesale,Small Business
South,P5714,173.82,56,16.87,0.14,0.26,2039-12-25,Online,Corporate
South,P6454,581.19,90,32.44,0.2,0.43,2039-12-26,Offline,Retail
South,P3510,350.23,40,36.61,0.12,0.47,2039-12-27,Wholesale,Corporate
North,P9563,549.99,10,74.39,0.25,0.31,2039-12-28,Offline,Corporate
East,P1486,966.03,33,88.15,0.26,0.36,2039-12-29,Online,Small Business
South,P9792,599.89,91,76.13,0.18,0.22,2039-12-30,Offline,Retail
East,P9109,122.83,33,14.7,0.3,0.19,2039-12-31,Wholesale,Corporate
East,P4991,573.5,29,24.74,0.06,0.34,2040-01-01,Wholesale,Corporate
South,P4592,843.68,35,83.89,0.02,0.32,2040-01-02,Online,Corporate
East,P1757,237.72,15,82.25,0.15,0.12,2040-01-03,Online,Small Business
West,P2005,69.89,54,68.97,0.23,0.05,2040-01-04,Wholesale,Retail
West,P1595,404.44,2,58.84,0.15,0.16,2040-01-05,Wholesale,Retail
North,P7199,769.5,51,23.72,0.01,0.4,2040-01-06,Offline,Retail
Central,P7097,680.4,77,28.17,0.18,0.36,2040-01-07,Wholesale,Small Business
North,P6824,909.5,20,35.75,0.28,0.18,2040-01-08,Offline,Retail
Central,P1888,133.3,1,76.43,0.03,0.25,2040-01-09,Offline,Small Business
South,P5001,847.43,3,75.05,0.1,0.07,2040-01-10,Wholesale,Small Business
East,P2850,632.47,46,82.78,0.21,0.16,2040-01-11,Wholesale,Retail
East,P2680,434.61,76,81.44,0.3,0.25,2040-01-12,Wholesale,Small Business
Central,P9865,166.56,55,8.12,0.29,0.37,2040-01-13,Online,Corporate
South,P8429,110.86,21,76.83,0.19,0.35,2040-01-14,Offline,Small Business
West,P6445,602.07,21,72.04,0.21,0.24,2040-01-15,Online,Corporate
South,P9535,779.74,32,32.6,0.02,0.44,2040-01-16,Online,Corporate
Central,P6626,928.91,39,97.94,0.28,0.23,2040-01-17,Offline,Small Business
South,P6428,361.0,59,70.76,0.2,0.4,2040-01-18,Offline,Small Business
South,P1551,526.46,95,41.89,0.13,0.18,2040-01-19,Online,Small Business
West,P1425,187.1,58,10.55,0.26,0.1,2040-01-20,Wholesale,Small Business
Central,P4295,736.53,91,23.15,0.3,0.3,2040-01-21,Offline,Retail
East,P5410,707.62,76,88.33,0.25,0.38,2040-01-22,Online,Small Business
North,P3793,197.78,55,61.03,0.25,0.37,2040-01-23,Wholesale,Retail
East,P3334,419.12,65,13.13,0.27,0.19,2040-01-24,Offline,Retail
North,P7252,951.98,80,88.47,0.05,0.15,2040-01-25,Online,Retail
West,P8558,471.3,58,52.53,0.07,0.14,2040-01-26,Wholesale,Small Business
North,P6840,420.18,23,72.27,0.15,0.16,2040-01-27,Online,Corporate
East,P2398,239.79,55,79.04,0.22,0.44,2040-01-28,Offline,Small Business
Central,P7729,59.24,26,45.02,0.24,0.27,2040-01-29,Wholesale,Retail
South,P6442,101.38,28,61.98,0.23,0.48,2040-01-30,Wholesale,Retail
Central,P1190,961.37,17,95.14,0.14,0.43,2040-01-31,Offline,Retail
West,P6787,279.5,45,88.95,0.08,0.26,2040-02-01,Wholesale,Retail
West,P5359,301.49,86,63.52,0.24,0.24,2040-02-02,Offline,Corporate
Central,P4828,346.68,15,78.32,0.15,0.13,2040-02-03,Wholesale,Small Business
West,P8450,321.4,59,67.32,0.13,0.24,2040-02-04,Online,Retail
East,P7305,51.1,53,28.65,0.05,0.19,2040-02-05,Online,Small Business
North,P3536,107.63,80,21.23,0.18,0.29,2040-02-06,Wholesale,Retail
East,P1007,286.47,22,54.01,0.03,0.42,2040-02-07,Offline,Corporate
East,P7354,319.18,66,19.39,0.02,0.07,2040-02-08,Online,Corporate
North,P7489,191.31,73,25.22,0.14,0.27,2040-02-09,Wholesale,Small Business
East,P2133,484.06,82,65.84,0.19,0.34,2040-02-10,Offline,Retail
North,P3680,486.37,23,74.63,0.27,0.09,2040-02-11,Wholesale,Small Business
West,P9058,886.34,3,53.75,0.24,0.13,2040-02-12,Wholesale,Small Business
North,P8196,176.76,7,39.44,0.18,0.15,2040-02-13,Online,Corporate
North,P3976,989.87,5,78.46,0.06,0.12,2040-02-14,Offline,Corporate
Central,P8769,442.41,89,23.64,0.12,0.43,2040-02-15,Online,Small Business
South,P4828,880.48,88,20.9,0.15,0.14,2040-02-16,Wholesale,Corporate
South,P2432,582.23,35,66.23,0.12,0.21,2040-02-17,Offline,Small Business
South,P6231,496.08,5,87.07,0.16,0.13,2040-02-18,Offline,Small Business
West,P2469,606.39,89,62.85,0.21,0.5,2040-02-19,Offline,Small Business
West,P5962,311.13,5,11.47,0.22,0.2,2040-02-20,Offline,Retail
East,P4299,304.21,91,68.87,0.14,0.43,2040-02-21,Wholesale,Corporate
West,P5359,137.86,74,85.73,0.05,0.47,2040-02-22,Wholesale,Small Business
North,P8889,723.66,14,81.88,0.04,0.48,2040-02-23,Offline,Small Business
West,P2334,150.14,63,74.05,0.08,0.43,2040-02-24,Wholesale,Small Business
East,P9560,184.59,86,31.35,0.26,0.1,2040-02-25,Wholesale,Corporate
Central,P8744,361.65,6,19.73,0.09,0.42,2040-02-26,Offline,Retail
South,P3089,502.14,40,41.79,0.07,0.27,2040-02-27,Online,Small Business
North,P7965,901.46,70,45.32,0.29,0.38,2040-02-28,Online,Corporate
Central,P6607,685.79,60,77.56,0.21,0.48,2040-02-29,Wholesale,Retail
West,P4103,166.89,88,71.03,0.1,0.4,2040-03-01,Wholesale,Retail
South,P7017,309.3,93,46.14,0.11,0.17,2040-03-02,Wholesale,Corporate
North,P6979,698.4,17,16.59,0.16,0.46,2040-03-03,Wholesale,Retail
South,P5016,776.65,77,5.99,0.29,0.23,2040-03-04,Wholesale,Retail
North,P3532,796.79,71,88.24,0.15,0.36,2040-03-05,Wholesale,Retail
East,P5298,89.45,86,90.59,0.01,0.28,2040-03-06,Online,Small Business
West,P3941,809.19,47,33.51,0.02,0.43,2040-03-07,Offline,Corporate
North,P8024,682.28,74,28.79,0.13,0.18,2040-03-08,Online,Retail
East,P1895,706.59,13,31.59,0.17,0.49,2040-03-09,Offline,Corporate
South,P3246,837.8,4,17.49,0.14,0.2,2040-03-10,Offline,Retail
South,P5081,917.84,11,81.86,0.11,0.49,2040-03-11,Online,Small Business
East,P2854,242.24,88,99.85,0.04,0.09,2040-03-12,Wholesale,Corporate
East,P5427,373.65,10,8.4,0.12,0.34,2040-03-13,Wholesale,Corporate
Central,P1712,360.58,82,48.31,0.13,0.31,2040-03-14,Wholesale,Small Business
East,P4000,577.83,48,52.66,0.12,0.23,2040-03-15,Online,Small Business
East,P1507,394.09,15,21.81,0.03,0.06,2040-03-16,Online,Retail
North,P4107,694.07,56,15.83,0.17,0.25,2040-03-17,Online,Corporate
North,P1465,792.57,66,93.35,0.13,0.13,2040-03-18,Wholesale,Corporate
Central,P8556,948.61,29,40.95,0.01,0.46,2040-03-19,Offline,Small Business
West,P9408,54.08,75,98.83,0.14,0.08,2040-03-20,Wholesale,Retail
Central,P3569,278.81,6,92.24,0.13,0.15,2040-03-21,Wholesale,Retail
West,P9769,80.39,12,52.47,0.12,0.39,2040-03-22,Online,Corporate
Central,P5931,692.54,61,59.58,0.3,0.12,2040-03-23,Online,Retail
Central,P5332,138.39,35,16.98,0.07,0.3,2040-03-24,Online,Small Business
North,P4141,935.88,64,48.21,0.15,0.34,2040-03-25,Online,Retail
East,P1732,231.67,26,61.63,0.28,0.23,2040-03-26,Wholesale,Corporate
East,P1697,668.97,65,61.75,0.12,0.17,2040-03-27,Wholesale,Corporate
South,P5922,875.01,4,23.02,0.06,0.11,2040-03-28,Wholesale,Corporate
West,P8286,891.17,41,36.03,0.06,0.28,2040-03-29,Wholesale,Small Business
Central,P5458,84.5,23,7.59,0.11,0.19,2040-03-30,Offline,Corporate
North,P7655,470.79,84,38.1,0.12,0.28,2040-03-31,Online,Corporate
East,P2038,274.28,89,27.65,0.1,0.07,2040-04-01,Online,Corporate
East,P1680,913.08,19,94.96,0.18,0.41,2040-04-02,Wholesale,Retail
North,P5595,387.8,36,67.58,0.05,0.42,2040-04-03,Offline,Retail
North,P8263,745.25,71,90.97,0.06,0.45,2040-04-04,Wholesale,Retail
South,P7904,206.02,78,60.91,0.19,0.35,2040-04-05,Online,Corporate
North,P6629,913.4,92,58.65,0.16,0.28,2040-04-06,Online,Corporate
South,P1949,996.67,96,21.22,0.23,0.08,2040-04-07,Online,Corporate
North,P1083,712.24,74,82.53,0.16,0.1,2040-04-08,Wholesale,Retail
North,P5724,947.57,37,75.3,0.25,0.18,2040-04-09,Online,Retail
West,P8753,440.89,97,30.15,0.24,0.26,2040-04-10,Wholesale,Corporate
South,P5792,500.59,58,75.44,0.14,0.41,2040-04-11,Online,Corporate
West,P6995,742.55,18,27.35,0.1,0.4,2040-04-12,Wholesale,Retail
South,P1473,664.23,4,35.59,0.29,0.39,2040-04-13,Offline,Corporate
South,P7358,428.93,98,52.89,0.21,0.46,2040-04-14,Offline,Retail
Central,P6268,213.73,1,56.46,0.01,0.06,2040-04-15,Online,Small Business
South,P1086,415.84,90,76.02,0.28,0.15,2040-04-16,Offline,Corporate
East,P6130,568.39,4,7.69,0.17,0.31,2040-04-17,Offline,Small Business
Central,P4111,655.35,95,42.25,0.11,0.1,2040-04-18,Offline,Retail
North,P5044,502.9,94,12.94,0.09,0.12,2040-04-19,Online,Corporate
East,P4060,983.26,69,62.81,0.26,0.12,2040-04-20,Wholesale,Small Business
